"UUID","URL","Dateiname","Kategorie","Titel","Urheber","Entstehungszeitraum ","Koordninaten","Gewählt/Angenommen","Name, Vorname","politische Zuordnung","Stimmberechtigte","Stimmzettel JA","Stimmzettel NEIN","Stimmzettel UNGUELTIG","Stimmzettel LEER","Stimmzettel TOTAL","Thema","Format","Verwertungsrecht","Unternehmen/Publisher"
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Trutmann-Brunner, Hanni",,18165,3030,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Dieterle, Renate",,18165,3029,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Huber, Robert",,18165,3026,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Winkler, Andreas",,18165,3025,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Baschung, Lilo",,18165,3023,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Messmer, Michael",,18165,3022,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Stadler-Hug, Irene",,18165,3010,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Dubs-Simmen, Vera",,18165,3007,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Gartmann, Rosmarie",,18165,3000,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Brügel, Walter",,18165,2964,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Parli, Anna-Pitschna",,18165,2959,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Tschanz, Urs",,18165,2893,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Tschanz, Urs",,18165,2861,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Müller, Martin",,15334,2626,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Liechti, Lydia",,15334,2620,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Frey, Michael",,15334,2618,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Hanhart, Markus",,15334,2617,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Schneider, Michael",,15334,2616,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Salzmann, Daniela",,15334,2614,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Egli, Werner",,15334,2611,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Fraefel, Roland",,15334,2602,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Plöchlinger, Dirk",,15334,2602,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Gsell, Ruth",,15334,2600,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Hüsler, Maya",,15334,2600,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Ammeter, Monika",,15334,2597,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Biber, Marianne",,15334,2584,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Biber, Marianne",,15334,2574,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Sperduto, Silvana",,15334,2567,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneureungswahl von 15 der Oberstufenschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Lackner, Silvia",,15334,2559,,,,2693,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Aeschbacher, Corinne",,9611,1854,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Hofer, Adrian",,9611,1849,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Ribi, Jürg",,9611,1849,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Frauenfelder, Elisabeth",,9611,1847,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Schuler, Madeleine",,9611,1845,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Wasem, Hans-Ueli",,9611,1845,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Kocher, Hans",,9611,1842,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Bachmann, Daniel",,9611,1839,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Bachmann, Daniel",,9611,1834,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Ochsner, Silvia",,9611,1839,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Blaser, Lan",,9611,1838,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Köchli, Martina",,9611,1829,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Bär, Adolfo",,9611,1825,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Eschle, Regula",,9611,1817,,,,1870,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
