"uuid";"url";"filename";"title";"author";"date";"coordinates";"address";"location";"topic";"content";"format";"event";"license";"publisher"
"559b6c7f106c45e5a71ce47650b141cb";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/559b6c7f106c45e5a71ce47650b141cb/image";"1893_02_013.jpg";"1893_02_013";"Gujer, Julius";1893;"696730,244878";"Florastrasse 6";"8610 Uster";"Baugeschichte Industriebauten";"„Inselhof u. Umgebung“. Blick von Fabrik Zangger (1836) nach Westen. Links „Inselhof“ von 1864, in der Mitte der Holzbau der „Oberen Farb“. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"f57350cb61d34edca066487738b71336";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f57350cb61d34edca066487738b71336/image";"1893_02_014.jpg";"1893_02_014";"Gujer, Julius";1893;"696569,244973";"Seestrasse 3";"8610 Uster";"Baugeschichte Industriebauten";"„Untere Spinnerei Mai 93“. Ostseite der driten Fabrik Zangger von 1868. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b8f605619223469496d4c84ff2200f31";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b8f605619223469496d4c84ff2200f31/image";"1893_02_015.jpg";"1893_02_015";"Gujer, Julius";1893;"696870,244884";"Florastrasse 37";"8610 Uster";"Baugeschichte Wohnbauten";"„u. Nachbarschaft“. Blick aus Fabrik Zangger (1836) nach Nordosten. Vorne Links, Villa Grunholzer an der Florastrasse 18 mit Einmündung in die Imkerstrasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"cd3f5bcd99784ddca9583fef4ff9dc4c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cd3f5bcd99784ddca9583fef4ff9dc4c/image";"1893_02_016.jpg";"1893_02_016";"Gujer, Julius";1893;"696614,244953";"Zürichstrasse 3";"8610 Uster";"Baugeschichte Wohnbauten";"„Unteres Wohnhaus u. Fabrik“. Ökonomieensemble am Standort des heutigen Uschter 77. Ganz rechts Wohnhhaus Zangger Zürichstrasse 1. Im Hintergrund dritte Fabrik Zangger.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"52bacefe334844a18867302556b33024";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/52bacefe334844a18867302556b33024/image";"1893_02_019.jpg";"1893_02_019";"Gujer, Julius";1893;"696771,244864";"Obere Farb Weg";"8610 Uster";"Baugeschichte Industriebauten";"Personen mit Pferd vor dem Fabrikkanal nahe Fabrik Zangger (1836). Tröckneturm der „Oberen Farb“ ganz im Hintergrund. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ad6406324f804e0fa1e70aecf3274fb4";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ad6406324f804e0fa1e70aecf3274fb4/image";"1893_02_020.jpg";"1893_02_020";"Gujer, Julius";1893;"696921,244801";"Florastrasse 22";"8610 Uster";"Baugeschichte Industriebauten";"Badende Kinder in der Badeanstalt.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a4bc5f7abe864963bbd026aa3fee8d62";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a4bc5f7abe864963bbd026aa3fee8d62/image";"1893_02_022.jpg";"1893_02_022";"Gujer, Julius";1893;"697004,245458";"Brunnenstrasse 27";"8610 Uster";"Baugeschichte Wohnbauten";"Villa des Baumeisters Antonio Bianchi an der Brunnenstrasse.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"bf775c9bd5e74890a27f12e8c22e47b7";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/bf775c9bd5e74890a27f12e8c22e47b7/image";"1893_02_024.jpg";"1893_02_024";"Gujer, Julius";1893;"696841,244845";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"Julius Gujer im Park der Villa Grunholzer mit einem Freund oder Mitarbeiter ... ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"af0364bddf1b4cdfa82362557cd829bf";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/af0364bddf1b4cdfa82362557cd829bf/image";"1893_02_030.jpg";"1893_02_030";"Gujer, Julius";1893;"696998,244759";"Florastrasse";"8610 Uster";"Baugeschichte Industriebauten";"Gerade beendeter Ruchwiesweiher hinter der Fabrik Zangger an der Florastrasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ccd7041d0e49406a87f51596716352a0";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ccd7041d0e49406a87f51596716352a0/image";"1893_02_040.jpg";"1893_02_040";"Gujer, Julius";1893;"696663,245133";"Poststrasse 6";"8610 Uster";"Baugeschichte Wohnbauten";"Alte Gemeindekanzlei an der Poststrasse 6, spätere Apotheke Rieder.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"08e275d726db44bc9e9a8d49e3a1a05c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/08e275d726db44bc9e9a8d49e3a1a05c/image";"1893_02_042.jpg";"1893_02_042";"Gujer, Julius";1893;"696841,244845";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"„18. August 1893“. Grosse Palme im Park der Villa Grunholzer.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d6be5b26c39740908c278e5ae81932db";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d6be5b26c39740908c278e5ae81932db/image";"1893_02_044.jpg";"1893_02_044";"Gujer, Julius";1893;"698392,244679";"Aathalstrasse 74-84";"8610 Uster";"Baugeschichte Industriebauten";"Aatalstrasse nach Osten. Fabrik Trümpler im Spätsommer 1893. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4640a53887344ba78eaac3dc859adab8";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4640a53887344ba78eaac3dc859adab8/image";"1893_02_045.jpg";"1893_02_045";"Gujer, Julius";1893;"696638,245084";"Poststrasse";"8610 Uster";"Baugeschichte Wohnbauten";"Poststrasse von der dritten Fabrik Zangger an der Seestrasse 3 aus betrachtet. Ganz im Hintergrund der Bahnhof, alte Post, späteres Restaurant „Schweizerhof“ und Wohnhaus Ehrismann. Grosses Satteldach Mitte links ist Poststrasse 20. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3956db3b111042bc80e8cd34511ed360";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3956db3b111042bc80e8cd34511ed360/image";"1893_02_046.jpg";"1893_02_046";"Gujer, Julius";1893;"697393,244776";"Florastrasse 20";"8610 Uster";"Baugeschichte Wohnbauten";"Rückseite des sog. Ruchwieshauses mit Ökonomiegebäuden an der heutigen Florastrasse 20. Im Hintergrund links hinter den Bäumen Florastrasse 37. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0b3f538c864847589fe6ff57f7600d72";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0b3f538c864847589fe6ff57f7600d72/image";"1893_02_047.jpg";"1893_02_047";"Gujer, Julius";1893;"696470,245107";"Zürichstrasse 14-18";"8610 Uster";"Baugeschichte Wohnbauten";"Zürichstrasse an Stelle des heutigen Illuster Einkaufszentrums. Der Weg am linken Bildrand ist der heutige Landihallen-Weg. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3aa5e1f2b73e476eb176934851f6bf6c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3aa5e1f2b73e476eb176934851f6bf6c/image";"1893_02_048.jpg";"1893_02_048";"Gujer, Julius";1893;"696854,244803";"Florastrasse 18a";"8610 Uster";"Baugeschichte Industriebauten";"Bau des Maschinenhauses an der Ostseite der Fabrik Zangger an der Florastrasse 18a. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"aba4e15e984d4633b2ffaf1107b10b78";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/aba4e15e984d4633b2ffaf1107b10b78/image";"1893_02_049.jpg";"1893_02_049";"Gujer, Julius";1893;"696750,245093";"Bahnhofstrasse 2";"8610 Uster";"Baugeschichte Wohnbauten";"Freiestrasse mit Blick in die Bahnhofstrasse. Geradeaus „Hotel Usterhof“, rechts Bahnhofstrasse 3 und links Bahnhofstrasse 5. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4c55599f8b7d4a82a2d3abdb1f9f301c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4c55599f8b7d4a82a2d3abdb1f9f301c/image";"1893_02_050.jpg";"1893_02_050";"Gujer, Julius";1893;"696854,244803";"Florastrasse 18a";"8610 Uster";"Baugeschichte Industriebauten";"Fabrik und Ökonomiegebäude Zangger an der Florastrasse von Osten aufgenommen. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"f4a39a7a79fe41118d7c2a1b42a416f6";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f4a39a7a79fe41118d7c2a1b42a416f6/image";"1893_02_051.jpg";"1893_02_051";"Gujer, Julius";1893;"696568,245035";"Poststrasse 20";"8610 Uster";"Baugeschichte Wohnbauten";"Poststrasse 20 von der Zürichstrasse aus gesehen etwa 7 Jahre vor dem Umbau. Von diesem erhalten ist der vordere Drittel, in dem heute das Restaurant Molino untergebracht ist. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"33214b2b5da44ca6800cb3b9735e6ed8";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/33214b2b5da44ca6800cb3b9735e6ed8/image";"1893_1894_03_001.jpg";"1893_1894_03_001";"Gujer, Julius";1893;"696665,244632";"Burg Uster";"8610 Uster";"Baugeschichte Wohnbauten";"Ansicht der Burg mit Ökonomie vom Stauberberg bzw. Buchhalden-Weg aus gesehen im Herbst/Winter 1893. An Stelle des Bauernhauses mit Krüppelwalmdach steht heute das Restaurant Burg. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"06296e7db42b4c59b5be2cb035fabad9";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/06296e7db42b4c59b5be2cb035fabad9/image";"1893_1894_03_002.jpg";"1893_1894_03_002";"Gujer, Julius";1893;"696681,244578";"Restaurant Burg, Schlossweg 4";"8610 Uster";"Baugeschichte Wohnbauten";"„Bürgli“. Bauernhaus mit Krüppelwalmdach auf dem Burgplateau. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ca5044dc534e49fd9dab96ca50b8d17f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ca5044dc534e49fd9dab96ca50b8d17f/image";"1893_1894_03_003.jpg";"1893_1894_03_003";"Gujer, Julius";1893;"696579,245267";"Bahnhof Uster";"8610 Uster";"Baugeschichte Industriebauten";"„9. Oktober 1893“. Anlieferung einer Turbine am Bahnhof Uster auf einer Rampenähnlichen Erhebung. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6b3d71b4aa4e4f3ba998cf808d2d8104";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6b3d71b4aa4e4f3ba998cf808d2d8104/image";"1893_1894_03_005.jpg";"1893_1894_03_005";"Gujer, Julius";1893;"696749,245134";"Bahnhof Uster";"8610 Uster";"Baugeschichte Industriebauten";"Abtransport der Turbine vom Bahnhofsareal. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"85d8c14fff654137b6a518b0e9501740";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/85d8c14fff654137b6a518b0e9501740/image";"1893_1894_03_006.jpg";"1893_1894_03_006";"Gujer, Julius";1893;"696695,244940";"Sternenplatz";"8610 Uster";"Baugeschichte Industriebauten";"Turbine macht Pause vor dem „Sternen“. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5cac462516ca4e218585cdc15a559d90";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5cac462516ca4e218585cdc15a559d90/image";"1893_1894_03_007.jpg";"1893_1894_03_007";"Gujer, Julius";"1893-1894";"696834,244795";"Reibestrasse";"8610 Uster";"Baugeschichte Industriebauten";"Aufnahme vom Stauberberg nach Nordosten. Ganz links hinten „Hotel Usterhof“, ganz rechts aussen kath. Kirche. Vordergrund rechts Spinnerei Zangger II ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"2534ef9a856b4c4089a94c238ed22728";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2534ef9a856b4c4089a94c238ed22728/image";"1893_1894_03_009.jpg";"1893_1894_03_009";"Gujer, Julius";"1893-1894";"696994,244835";"Florastrasse 47, 53";"8610 Uster";"Baugeschichte Wohnbauten";"„Am Weiher“. Blick über die Wasserfläche des Ruchwiesweihers auf die Bebauung entlang der Florastrasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"2157108a4f454bc7af30ac126f46fec9";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2157108a4f454bc7af30ac126f46fec9/image";"1893_1894_03_010.jpg";"1893_1894_03_010";"Gujer, Julius";1894;"696854,244803";"Florastrasse 18a";"8610 Uster";"Baugeschichte Industriebauten";"Fabrik Zangger an der Florastrasse 18a von Osten. Neues Maschinenhaus mit Dampfmaschine.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"156063f5e174400fad327b22ecd02769";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/156063f5e174400fad327b22ecd02769/image";"1893_1894_03_011.jpg";"1893_1894_03_011";"Gujer, Julius";1894;"696956,245069";"Neuwiesenstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"Aufnahme der Bahnstrasse nach Norden. Links Villa Elektra, rechts Fabrik Zellweger an der Neuwiesenstrasse 10. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d662c7c33b8743e5a96cc1754ddd5b32";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d662c7c33b8743e5a96cc1754ddd5b32/image";"1893_1894_03_012.jpg";"1893_1894_03_012";"Gujer, Julius";1894;"696575,244638";"Schlossweg 2";"8610 Uster";"Baugeschichte Wohnbauten";"Ref. Kirche mit Burg im Hintergrund. Davor im Mittelgrund am Schlossweg 2 das sog. „Bäuli“ vor seinem Umbau. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"bbcbf126b72c420b89524042cac89455";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/bbcbf126b72c420b89524042cac89455/image";"1893_1894_03_016.jpg";"1893_1894_03_016";"Gujer, Julius";1894;"696842,244860";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"Familie Gujer vor der Villa Grunholzer an der Florastrasse 18. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"76b3dbf46add49cc871ba7f48fc34672";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/76b3dbf46add49cc871ba7f48fc34672/image";"1893_1894_03_017.jpg";"1893_1894_03_017";"Gujer, Julius";1894;"697061,245099";"Neuwiesenstrasse 17";"8610 Uster";"Baugeschichte Kirche";"„Kathol. Kirche“ über die Kanzleistrasse betrachtet. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"964c3879659c4258922e8da7ac6524ef";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/964c3879659c4258922e8da7ac6524ef/image";"1893_1894_03_018.jpg";"1893_1894_03_018";"Gujer, Julius";1894;"696828,244825";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"Im Park der Villa Grunholzer an der Florastrasse 18. Ganz links die Fabrik. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"84c9b375272649fba3762ab2ea2bd3c2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/84c9b375272649fba3762ab2ea2bd3c2/image";"1893_1894_03_022.jpg";"1893_1894_03_022";"Gujer, Julius";1894;"697137,244998";"Neuwisenstrasse 27";"8610 Uster";"Baugeschichte Wohnbauten";"Rechts Neuwiesenstrasse 27 mit vorgelagerter Scheune an der Neuwiesenstrasse 25 ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8cd4d42e6ba1446b92bca23ee1e71602";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8cd4d42e6ba1446b92bca23ee1e71602/image";"1893_1894_03_023.jpg";"1893_1894_03_023";"Gujer, Julius";1894;"696793,244850";"Florastrasse 12";"8610 Uster";"Baugeschichte Wohnbauten";"Rückseite der Florastrasse 12 (heute abgrissen). Ehemalige Buchmanufaktur gegenüber der Einmündung der Braschlergasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"96f108411ef344afbb85f8880f4435db";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/96f108411ef344afbb85f8880f4435db/image";"1893_1894_03_024.jpg";"1893_1894_03_024";"Gujer, Julius";1894;"696433,244916";"Seestrasse 4";"8610 Uster";"Baugeschichte Industriebauten";"„Untere Farb“. Das sog. „Teckte Brüggli“ über die Aa. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"88c16ae8904d418786cdb26d3985edd3";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/88c16ae8904d418786cdb26d3985edd3/image";"1893_1894_03_025.jpg";"1893_1894_03_025";"Gujer, Julius";1894;"696174,244927";"Im Lot";"8610 Uster";"Baugeschichte Industriebauten";"Spinnerei Bachmann, spätere BUAG von der Wilstrasse aus gesehen.Links das Kosthaus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"da827fbb284d42a2abd0b045bbbad2b9";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/da827fbb284d42a2abd0b045bbbad2b9/image";"1893_1894_03_026.jpg";"1893_1894_03_026";"Gujer, Julius";1894;;"Greifensee nahe Schifflände Nieder-Uster";"8610 Uster";"Baugeschichte Greifenseeschifffahrt";"Kabinendampfer „Delphin“. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e1c8a3c6fe524b03b0bc930edc7c3dff";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e1c8a3c6fe524b03b0bc930edc7c3dff/image";"1893_1894_03_028.jpg";"1893_1894_03_028";"Gujer, Julius";1894;"694622,244354";"Schifflände Niederuster";"8610 Uster";"Baugeschichte Greifenseeschifffahrt";"Greifenseekähne, sog. Prahme, an der Schifflände Uster. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"10c7f5ba8a304589bfcba54b724a1a20";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/10c7f5ba8a304589bfcba54b724a1a20/image";"1893_1894_03_029.jpg";"1893_1894_03_029";"Gujer, Julius";1894;"695535,244672";"Turbinenweg 4";"8610 Uster";"Baugeschichte Industriebauten";"Spinnerei Kunz II in Niederuster von der Mühle aus gesehen. Der Brunnen steht heute am Standpunkt des Photographen. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5e1fde0e94704bdfaa73453970b92b49";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5e1fde0e94704bdfaa73453970b92b49/image";"1893_1894_03_030.jpg";"1893_1894_03_030";"Gujer, Julius";1894;"696563,244965";"Sestrasse 3";"8610 Uster";"Baugeschichte Industriebauten";"Ansicht Kirchusters vom Buchhalden aus gesehen. In der Mitte dritte Fabrik Zangger von 1868. Unten Schützenhaus an Brauereistrasse.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a781e89a120a44468e24d6e62138cddf";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a781e89a120a44468e24d6e62138cddf/image";"1893_1894_03_032.jpg";"1893_1894_03_032";"Gujer, Julius";1894;"696921,244801";"Florastrasse 22";"8610 Uster";"Baugeschichte Industriebauten";"Badeanstalt an der Florastrasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ecfefdcbb5424420957d6f6846d9a290";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ecfefdcbb5424420957d6f6846d9a290/image";"1893_1894_03_033.jpg";"1893_1894_03_033";"Gujer, Julius";1894;"696723,244430";"Burgstrasse 10";"8610 Uster";"Baugeschichte Wohnbauten";"Burghügel von der Burgstrasse aus gesehen. Das Gehöft vorne ist Burgstrasse 10. Links hinten Burgstrasse 11. Beides steht heute noch. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e21a9be04bd84bfca57164ee766af36e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e21a9be04bd84bfca57164ee766af36e/image";"1893_1894_03_034.jpg";"1893_1894_03_034";"Gujer, Julius";1894;"696736,244976";"Bahnhofstrasse 17";"8610 Uster";"Baugeschichte Wohnbauten";"Viehmarkt vor der „Sternenscheune“ an der Bahnhofstrasse. Im Hintergrund Brandmauer des Hotels Uster- hof. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
